预告,#genre#
MBC드라마넷,https://tang.serv00.net/zb/99.php?id=2349&token=52182ad1
I.NET,https://tang.serv00.net/zb/99.php?id=2351&token=52182ad1
SkySports,https://tang.serv00.net/zb/99.php?id=2352&token=52182ad1
KBSN Sports,https://tang.serv00.net/zb/99.php?id=2353&token=52182ad1
SBS Sports,https://tang.serv00.net/zb/99.php?id=2354&token=52182ad1
FTV,https://tang.serv00.net/zb/99.php?id=2355&token=52182ad1
바둑TV,https://tang.serv00.net/zb/99.php?id=2356&token=52182ad1
OCN Thrills,https://tang.serv00.net/zb/99.php?id=2357&token=52182ad1
OBS,https://tang.serv00.net/zb/99.php?id=2358&token=52182ad1
Discovery,https://tang.serv00.net/zb/99.php?id=2359&token=52182ad1
투니버스Tooniverse 39,https://tang.serv00.net/zb/99.php?id=2360&token=52182ad1
연변위성,https://tang.serv00.net/zb/99.php?id=2361&token=52182ad1
TVN,https://tang.serv00.net/zb/99.php?id=295&token=52182ad1
연합뉴스TV,https://tang.serv00.net/zb/99.php?id=1039&token=52182ad1
KBS KOREA,https://tang.serv00.net/zb/99.php?id=1040&token=52182ad1
YTN2,https://tang.serv00.net/zb/99.php?id=1058&token=52182ad1
YTN,https://tang.serv00.net/zb/99.php?id=1061&token=52182ad1
KBS1,https://tang.serv00.net/zb/99.php?id=2752&token=52182ad1
KBS2,https://tang.serv00.net/zb/99.php?id=2753&token=52182ad1
MBC,https://tang.serv00.net/zb/99.php?id=251&token=52182ad1
SBS,https://tang.serv00.net/zb/99.php?id=252&token=52182ad1
MBN,https://tang.serv00.net/zb/99.php?id=257&token=52182ad1
Channel A,https://tang.serv00.net/zb/99.php?id=258&token=52182ad1
MBC스포츠,https://tang.serv00.net/zb/99.php?id=265&token=52182ad1
JTBC골프,https://tang.serv00.net/zb/99.php?id=268&token=52182ad1
JTBC,https://tang.serv00.net/zb/99.php?id=489&token=52182ad1
JTBC,https://tang.serv00.net/zb/99.php?id=253&token=52182ad1
OCN,https://tang.serv00.net/zb/99.php?id=488&token=52182ad1
iNet,https://tang.serv00.net/zb/99.php?id=490&token=52182ad1
CTS,https://tang.serv00.net/zb/99.php?id=491&token=52182ad1
Spotv,https://tang.serv00.net/zb/99.php?id=266&token=52182ad1
Spotv2,https://tang.serv00.net/zb/99.php?id=267&token=52182ad1
THE K-POP,https://tang.serv00.net/zb/99.php?id=493&token=52182ad1
SBS골프,https://tang.serv00.net/zb/99.php?id=486&token=52182ad1
한국경제,https://tang.serv00.net/zb/99.php?id=1064&token=52182ad1
매일경제TV,https://tang.serv00.net/zb/99.php?id=1065&token=52182ad1
YTN dmb,https://tang.serv00.net/zb/99.php?id=492&token=52182ad1
YTN 사이언스,https://tang.serv00.net/zb/99.php?id=1605&token=52182ad1
Arirang TV,https://tang.serv00.net/zb/99.php?id=256&token=52182ad1
OCNMOVIES,https://tang.serv00.net/zb/99.php?id=1020&token=52182ad1
TV CHOSUN,https://tang.serv00.net/zb/99.php?id=2333&token=52182ad1
SBS Sports,https://tang.serv00.net/zb/99.php?id=487&token=52182ad1
Mnet,https://tang.serv00.net/zb/99.php?id=1136&token=52182ad1
MBCevery1,https://tang.serv00.net/zb/99.php?id=476&token=52182ad1
Tconvers,https://tang.serv00.net/zb/99.php?id=1134&token=52182ad1
채널A,https://tang.serv00.net/zb/99.php?id=1092&token=52182ad1
KBC,https://tang.serv00.net/zb/99.php?id=1307&token=52182ad1
MTN,https://tang.serv00.net/zb/99.php?id=1504&token=52182ad1
이데일리TV,https://tang.serv00.net/zb/99.php?id=1554&token=52182ad1
EBS1,https://tang.serv00.net/zb/99.php?id=2439&token=52182ad1
EBS2,https://tang.serv00.net/zb/99.php?id=3006&token=52182ad1
EBS KIDS,https://tang.serv00.net/zb/99.php?id=3007&token=52182ad1
EBS PLUS1,https://tang.serv00.net/zb/99.php?id=3008&token=52182ad1
EBS PLUS2,https://tang.serv00.net/zb/99.php?id=3009&token=52182ad1
EBSe,https://tang.serv00.net/zb/99.php?id=3010&token=52182ad1
美國頻道,#genre#
Sinovision,https://tang.serv00.net/zb/99.php?id=1101&token=52182ad1
TLC,https://tang.serv00.net/zb/99.php?id=1206&token=52182ad1
FOX,https://tang.serv00.net/zb/99.php?id=1218&token=52182ad1
FOX NOW,https://tang.serv00.net/zb/99.php?id=1506&token=52182ad1
CNN USA,https://tang.serv00.net/zb/99.php?id=1102&token=52182ad1
CNN,https://tang.serv00.net/zb/99.php?id=1507&token=52182ad1
Msnbc,https://tang.serv00.net/zb/99.php?id=1541&token=52182ad1
MSNBC,https://tang.serv00.net/zb/99.php?id=1104&token=52182ad1
Newsmax2,https://tang.serv00.net/zb/99.php?id=156&token=52182ad1
Yahoo Finance,https://tang.serv00.net/zb/99.php?id=2541&token=52182ad1
ABC News,https://tang.serv00.net/zb/99.php?id=1508&token=52182ad1
NBC,https://tang.serv00.net/zb/99.php?id=1217&token=52182ad1
NBC,https://tang.serv00.net/zb/99.php?id=1509&token=52182ad1
Fox Business,https://tang.serv00.net/zb/99.php?id=1511&token=52182ad1
Fox Business,https://tang.serv00.net/zb/99.php?id=1108&token=52182ad1
FOX Weather,https://tang.serv00.net/zb/99.php?id=2742&token=52182ad1
E!,https://tang.serv00.net/zb/99.php?id=1222&token=52182ad1
Hbo East,https://tang.serv00.net/zb/99.php?id=1513&token=52182ad1
HBO Family,https://tang.serv00.net/zb/99.php?id=1113&token=52182ad1
HBO Comedy,https://tang.serv00.net/zb/99.php?id=1109&token=52182ad1
Hbo Family,https://tang.serv00.net/zb/99.php?id=1512&token=52182ad1
HBO Signature,https://tang.serv00.net/zb/99.php?id=1112&token=52182ad1
HBO 2 US,https://tang.serv00.net/zb/99.php?id=1111&token=52182ad1
Hbo One,https://tang.serv00.net/zb/99.php?id=1514&token=52182ad1
HBO 1 US,https://tang.serv00.net/zb/99.php?id=1110&token=52182ad1
亞美卫视,https://tang.serv00.net/zb/99.php?id=8&token=52182ad1
Tennis chan,https://tang.serv00.net/zb/99.php?id=1519&token=52182ad1
Goltv,https://tang.serv00.net/zb/99.php?id=1542&token=52182ad1
TBS,https://tang.serv00.net/zb/99.php?id=1545&token=52182ad1
MTV,https://tang.serv00.net/zb/99.php?id=1546&token=52182ad1
FX,https://tang.serv00.net/zb/99.php?id=1551&token=52182ad1
CNBC,https://tang.serv00.net/zb/99.php?id=1555&token=52182ad1
CNBC,https://tang.serv00.net/zb/99.php?id=1106&token=52182ad1
CW,https://tang.serv00.net/zb/99.php?id=1557&token=52182ad1
CW,https://tang.serv00.net/zb/99.php?id=1220&token=52182ad1
Animal,https://tang.serv00.net/zb/99.php?id=1558&token=52182ad1
Animal Planet,https://tang.serv00.net/zb/99.php?id=1203&token=52182ad1
Freeform,https://tang.serv00.net/zb/99.php?id=1560&token=52182ad1
Investigation Discovery,https://tang.serv00.net/zb/99.php?id=1564&token=52182ad1
Lifetime Movie Network,https://tang.serv00.net/zb/99.php?id=1565&token=52182ad1
Showtime,https://tang.serv00.net/zb/99.php?id=1568&token=52182ad1
StarZ,https://tang.serv00.net/zb/99.php?id=1569&token=52182ad1
USA Network,https://tang.serv00.net/zb/99.php?id=1571&token=52182ad1
Right Now,https://tang.serv00.net/zb/99.php?id=144&token=52182ad1
30A TV,https://tang.serv00.net/zb/99.php?id=1052&token=52182ad1
Atlanta,https://tang.serv00.net/zb/99.php?id=1055&token=52182ad1
Panama City,https://tang.serv00.net/zb/99.php?id=1056&token=52182ad1
Pawleys Island,https://tang.serv00.net/zb/99.php?id=1057&token=52182ad1
HGTV,https://tang.serv00.net/zb/99.php?id=2311&token=52182ad1
National Geographic,https://tang.serv00.net/zb/99.php?id=2312&token=52182ad1
Nat Geo Wild,https://tang.serv00.net/zb/99.php?id=1521&token=52182ad1
Nat Geo Wild,https://tang.serv00.net/zb/99.php?id=2313&token=52182ad1
Cinemax,https://tang.serv00.net/zb/99.php?id=2314&token=52182ad1
IFC,https://tang.serv00.net/zb/99.php?id=1362&token=52182ad1
ESPN NEWS,https://tang.serv00.net/zb/99.php?id=1363&token=52182ad1
CBS Sport,https://tang.serv00.net/zb/99.php?id=1364&token=52182ad1
Fight Box,https://tang.serv00.net/zb/99.php?id=1365&token=52182ad1
Outdoor,https://tang.serv00.net/zb/99.php?id=1368&token=52182ad1
SEC Network,https://tang.serv00.net/zb/99.php?id=1369&token=52182ad1
PBS Kids,https://tang.serv00.net/zb/99.php?id=1370&token=52182ad1
WGN,https://tang.serv00.net/zb/99.php?id=1372&token=52182ad1
FX,https://tang.serv00.net/zb/99.php?id=1373&token=52182ad1
Fuse,https://tang.serv00.net/zb/99.php?id=1376&token=52182ad1
FX Movie,https://tang.serv00.net/zb/99.php?id=1380&token=52182ad1
Comet,https://tang.serv00.net/zb/99.php?id=1381&token=52182ad1
5 Star Max,https://tang.serv00.net/zb/99.php?id=1174&token=52182ad1
Action Max,https://tang.serv00.net/zb/99.php?id=1175&token=52182ad1
MoreMax,https://tang.serv00.net/zb/99.php?id=1176&token=52182ad1
Hallmark Movie,https://tang.serv00.net/zb/99.php?id=1179&token=52182ad1
TCM,https://tang.serv00.net/zb/99.php?id=1180&token=52182ad1
Starz in Black,https://tang.serv00.net/zb/99.php?id=1181&token=52182ad1
ESPN 1,https://tang.serv00.net/zb/99.php?id=1182&token=52182ad1
ESPN 2,https://tang.serv00.net/zb/99.php?id=1183&token=52182ad1
ESPN 2,https://tang.serv00.net/zb/99.php?id=2789&token=52182ad1
NBA,https://tang.serv00.net/zb/99.php?id=2792&token=52182ad1
NBA TV US,https://tang.serv00.net/zb/99.php?id=1185&token=52182ad1
Fox Sport 1,https://tang.serv00.net/zb/99.php?id=1186&token=52182ad1
Fight network,https://tang.serv00.net/zb/99.php?id=1527&token=52182ad1
Fox Sport 2,https://tang.serv00.net/zb/99.php?id=1187&token=52182ad1
NFL Network,https://tang.serv00.net/zb/99.php?id=1189&token=52182ad1
Food network 美,https://tang.serv00.net/zb/99.php?id=1526&token=52182ad1
Cartoon Network US,https://tang.serv00.net/zb/99.php?id=1211&token=52182ad1
USA Network,https://tang.serv00.net/zb/99.php?id=1230&token=52182ad1
Diy network,https://tang.serv00.net/zb/99.php?id=1528&token=52182ad1
Golf,https://tang.serv00.net/zb/99.php?id=1190&token=52182ad1
WWE,https://tang.serv00.net/zb/99.php?id=1191&token=52182ad1
UFC PASS,https://tang.serv00.net/zb/99.php?id=1192&token=52182ad1
Bein Sports USA,https://tang.serv00.net/zb/99.php?id=1195&token=52182ad1
ESPN U,https://tang.serv00.net/zb/99.php?id=1196&token=52182ad1
Discovery Channel,https://tang.serv00.net/zb/99.php?id=1198&token=52182ad1
National Geographic,https://tang.serv00.net/zb/99.php?id=1200&token=52182ad1
History,https://tang.serv00.net/zb/99.php?id=1204&token=52182ad1
SMITHSONIAN,https://tang.serv00.net/zb/99.php?id=1205&token=52182ad1
Disney,https://tang.serv00.net/zb/99.php?id=1208&token=52182ad1
Disney XD,https://tang.serv00.net/zb/99.php?id=1209&token=52182ad1
Disney Junior,https://tang.serv00.net/zb/99.php?id=1210&token=52182ad1
Nick Junior,https://tang.serv00.net/zb/99.php?id=1213&token=52182ad1
Boomerang,https://tang.serv00.net/zb/99.php?id=1214&token=52182ad1
Universal Kids,https://tang.serv00.net/zb/99.php?id=1215&token=52182ad1
KCBS（原CBS）,https://tang.serv00.net/zb/99.php?id=1219&token=52182ad1
LifeTime US,https://tang.serv00.net/zb/99.php?id=1226&token=52182ad1
Arts and Entertainment,https://tang.serv00.net/zb/99.php?id=1227&token=52182ad1
Hallmark,https://tang.serv00.net/zb/99.php?id=1535&token=52182ad1
WE TV,https://tang.serv00.net/zb/99.php?id=1229&token=52182ad1
VH-1,https://tang.serv00.net/zb/99.php?id=1233&token=52182ad1
OWN US,https://tang.serv00.net/zb/99.php?id=1235&token=52182ad1
GSN,https://tang.serv00.net/zb/99.php?id=1236&token=52182ad1
TVG,https://tang.serv00.net/zb/99.php?id=1543&token=52182ad1
Cooking Channel,https://tang.serv00.net/zb/99.php?id=1238&token=52182ad1
Mlb net,https://tang.serv00.net/zb/99.php?id=1523&token=52182ad1
FYI,https://tang.serv00.net/zb/99.php?id=1240&token=52182ad1
BabyTV,https://tang.serv00.net/zb/99.php?id=1241&token=52182ad1
TVB1,https://tang.serv00.net/zb/99.php?id=1242&token=52182ad1
TVB DRAMA,https://tang.serv00.net/zb/99.php?id=1243&token=52182ad1
ABC News,https://tang.serv00.net/zb/99.php?id=1516&token=52182ad1
TVBJ1,https://tang.serv00.net/zb/99.php?id=1244&token=52182ad1
TVBE,https://tang.serv00.net/zb/99.php?id=1245&token=52182ad1
The Weather Nation,https://tang.serv00.net/zb/99.php?id=1105&token=52182ad1
Cinemax,https://tang.serv00.net/zb/99.php?id=1518&token=52182ad1
History,https://tang.serv00.net/zb/99.php?id=1530&token=52182ad1
Bloomberg,https://tang.serv00.net/zb/99.php?id=1107&token=52182ad1
Fox News,https://tang.serv00.net/zb/99.php?id=1510&token=52182ad1
Travel chan,https://tang.serv00.net/zb/99.php?id=1515&token=52182ad1
Discovery,https://tang.serv00.net/zb/99.php?id=1529&token=52182ad1
ShowTime 1,https://tang.serv00.net/zb/99.php?id=1114&token=52182ad1
NHL net,https://tang.serv00.net/zb/99.php?id=1534&token=52182ad1
ShowTime 2,https://tang.serv00.net/zb/99.php?id=1115&token=52182ad1
ShowCase US,https://tang.serv00.net/zb/99.php?id=1116&token=52182ad1
Starz Comedy,https://tang.serv00.net/zb/99.php?id=1118&token=52182ad1
HGTV,https://tang.serv00.net/zb/99.php?id=1538&token=52182ad1
Starz Edge,https://tang.serv00.net/zb/99.php?id=1119&token=52182ad1
Starz Kids Family,https://tang.serv00.net/zb/99.php?id=1120&token=52182ad1
World Fishing net,https://tang.serv00.net/zb/99.php?id=1531&token=52182ad1
Starz Encore,https://tang.serv00.net/zb/99.php?id=1121&token=52182ad1
Starz Encore Westerns,https://tang.serv00.net/zb/99.php?id=1122&token=52182ad1
Bravo,https://tang.serv00.net/zb/99.php?id=1525&token=52182ad1
Babytv,https://tang.serv00.net/zb/99.php?id=1522&token=52182ad1
WFLD-DT Fox 32.1,https://tang.serv00.net/zb/99.php?id=2431&token=52182ad1
CBS2-WBBM-TV,https://tang.serv00.net/zb/99.php?id=2822&token=52182ad1
ken5,https://tang.serv00.net/zb/99.php?id=2429&token=52182ad1
VH1,https://tang.serv00.net/zb/99.php?id=1532&token=52182ad1
woai,https://tang.serv00.net/zb/99.php?id=2430&token=52182ad1
TLC,https://tang.serv00.net/zb/99.php?id=1533&token=52182ad1
TNT,https://tang.serv00.net/zb/99.php?id=1524&token=52182ad1
ksat12,https://tang.serv00.net/zb/99.php?id=2428&token=52182ad1
National Geographic,https://tang.serv00.net/zb/99.php?id=294&token=52182ad1
Syfy,https://tang.serv00.net/zb/99.php?id=1537&token=52182ad1
加拿大,#genre#
The Weather Network,https://tang.serv00.net/zb/99.php?id=1251&token=52182ad1
CP 24 Canada,https://tang.serv00.net/zb/99.php?id=1247&token=52182ad1
CBC,https://tang.serv00.net/zb/99.php?id=1252&token=52182ad1
CTV,https://tang.serv00.net/zb/99.php?id=1253&token=52182ad1
CHCH,https://tang.serv00.net/zb/99.php?id=1256&token=52182ad1
CTV 2,https://tang.serv00.net/zb/99.php?id=1257&token=52182ad1
OMNI 1,https://tang.serv00.net/zb/99.php?id=1258&token=52182ad1
OMNI 2,https://tang.serv00.net/zb/99.php?id=1259&token=52182ad1
TVO,https://tang.serv00.net/zb/99.php?id=1260&token=52182ad1
Discovery Canada,https://tang.serv00.net/zb/99.php?id=1261&token=52182ad1
TLC Canada,https://tang.serv00.net/zb/99.php?id=1262&token=52182ad1
Love Nature,https://tang.serv00.net/zb/99.php?id=1263&token=52182ad1
Food Network Canada,https://tang.serv00.net/zb/99.php?id=1265&token=52182ad1
Cooking Channel Canada,https://tang.serv00.net/zb/99.php?id=1266&token=52182ad1
CTV Comedy,https://tang.serv00.net/zb/99.php?id=1267&token=52182ad1
CTV Sci-Fi,https://tang.serv00.net/zb/99.php?id=1268&token=52182ad1
Crave 1,https://tang.serv00.net/zb/99.php?id=1269&token=52182ad1
Crave 2,https://tang.serv00.net/zb/99.php?id=1270&token=52182ad1
Crave 3,https://tang.serv00.net/zb/99.php?id=1271&token=52182ad1
TSN 1,https://tang.serv00.net/zb/99.php?id=1273&token=52182ad1
TSN 2,https://tang.serv00.net/zb/99.php?id=1274&token=52182ad1
TSN 3,https://tang.serv00.net/zb/99.php?id=1275&token=52182ad1
TSN 4,https://tang.serv00.net/zb/99.php?id=1276&token=52182ad1
TSN 5,https://tang.serv00.net/zb/99.php?id=1277&token=52182ad1
SportNet ON,https://tang.serv00.net/zb/99.php?id=1278&token=52182ad1
SportNet One,https://tang.serv00.net/zb/99.php?id=1279&token=52182ad1
SportNet World,https://tang.serv00.net/zb/99.php?id=1280&token=52182ad1
SportNet 360,https://tang.serv00.net/zb/99.php?id=1281&token=52182ad1
NBA CA,https://tang.serv00.net/zb/99.php?id=1282&token=52182ad1
TreeHouse,https://tang.serv00.net/zb/99.php?id=1283&token=52182ad1
Teletoon,https://tang.serv00.net/zb/99.php?id=1284&token=52182ad1
YTV,https://tang.serv00.net/zb/99.php?id=1285&token=52182ad1
新時代東部,https://tang.serv00.net/zb/99.php?id=1286&token=52182ad1
新時代西部,https://tang.serv00.net/zb/99.php?id=1287&token=52182ad1
新時代2,https://tang.serv00.net/zb/99.php?id=1288&token=52182ad1
城市電視,https://tang.serv00.net/zb/99.php?id=1289&token=52182ad1
Sportsnet P,https://tang.serv00.net/zb/99.php?id=3074&token=52182ad1
Global,https://tang.serv00.net/zb/99.php?id=1254&token=52182ad1
City,https://tang.serv00.net/zb/99.php?id=1255&token=52182ad1
HGTV Canada,https://tang.serv00.net/zb/99.php?id=1264&token=52182ad1
Business Network News,https://tang.serv00.net/zb/99.php?id=1250&token=52182ad1
CTV News,https://tang.serv00.net/zb/99.php?id=1249&token=52182ad1
CBC News,https://tang.serv00.net/zb/99.php?id=1248&token=52182ad1
Crave 4,https://tang.serv00.net/zb/99.php?id=1272&token=52182ad1
英國頻道,#genre#
GB News,https://tang.serv00.net/zb/99.php?id=77&token=52182ad1
bt espn hd,https://tang.serv00.net/zb/99.php?id=2790&token=52182ad1
TalkTV,https://tang.serv00.net/zb/99.php?id=309&token=52182ad1
BBC one,https://tang.serv00.net/zb/99.php?id=1382&token=52182ad1
BBC four cbeebies,https://tang.serv00.net/zb/99.php?id=1383&token=52182ad1
BBC three cbbc,https://tang.serv00.net/zb/99.php?id=1384&token=52182ad1
BBC two,https://tang.serv00.net/zb/99.php?id=1385&token=52182ad1
True entertainment,https://tang.serv00.net/zb/99.php?id=1386&token=52182ad1
Discovery turbo,https://tang.serv00.net/zb/99.php?id=1387&token=52182ad1
sky_docu_hd,https://tang.serv00.net/zb/99.php?id=1388&token=52182ad1
BBC red button,https://tang.serv00.net/zb/99.php?id=1393&token=52182ad1
E4,https://tang.serv00.net/zb/99.php?id=1397&token=52182ad1
Alibi,https://tang.serv00.net/zb/99.php?id=1398&token=52182ad1
5 star,https://tang.serv00.net/zb/99.php?id=1400&token=52182ad1
Itv 1,https://tang.serv00.net/zb/99.php?id=1401&token=52182ad1
Itv 2,https://tang.serv00.net/zb/99.php?id=1402&token=52182ad1
Itv 3,https://tang.serv00.net/zb/99.php?id=1403&token=52182ad1
Itv 4,https://tang.serv00.net/zb/99.php?id=1404&token=52182ad1
discovery channel,https://tang.serv00.net/zb/99.php?id=1406&token=52182ad1
Comedy Central,https://tang.serv00.net/zb/99.php?id=1408&token=52182ad1
Rte1,https://tang.serv00.net/zb/99.php?id=1409&token=52182ad1
Rte2,https://tang.serv00.net/zb/99.php?id=1410&token=52182ad1
Premiersp,https://tang.serv00.net/zb/99.php?id=1411&token=52182ad1
History,https://tang.serv00.net/zb/99.php?id=1413&token=52182ad1
CNBC,https://tang.serv00.net/zb/99.php?id=1414&token=52182ad1
Aljazeera,https://tang.serv00.net/zb/99.php?id=1415&token=52182ad1
Tv3 virgin,https://tang.serv00.net/zb/99.php?id=1416&token=52182ad1
Home,https://tang.serv00.net/zb/99.php?id=1417&token=52182ad1
Dave,https://tang.serv00.net/zb/99.php?id=1418&token=52182ad1
Film 4,https://tang.serv00.net/zb/99.php?id=1419&token=52182ad1
More 4,https://tang.serv00.net/zb/99.php?id=1420&token=52182ad1
Food Network 英,https://tang.serv00.net/zb/99.php?id=1421&token=52182ad1
Gold,https://tang.serv00.net/zb/99.php?id=1422&token=52182ad1
Syfy,https://tang.serv00.net/zb/99.php?id=1423&token=52182ad1
discovery science,https://tang.serv00.net/zb/99.php?id=1424&token=52182ad1
Discovery investigation,https://tang.serv00.net/zb/99.php?id=1426&token=52182ad1
Tg4,https://tang.serv00.net/zb/99.php?id=1427&token=52182ad1
Real live,https://tang.serv00.net/zb/99.php?id=1428&token=52182ad1
Cartoonito,https://tang.serv00.net/zb/99.php?id=1429&token=52182ad1
Watch,https://tang.serv00.net/zb/99.php?id=1430&token=52182ad1
Challenge,https://tang.serv00.net/zb/99.php?id=1431&token=52182ad1
Pick,https://tang.serv00.net/zb/99.php?id=1433&token=52182ad1
Nat Geo Wild,https://tang.serv00.net/zb/99.php?id=1434&token=52182ad1
Nick jr,https://tang.serv00.net/zb/99.php?id=1435&token=52182ad1
Quest,https://tang.serv00.net/zb/99.php?id=1436&token=52182ad1
Sky News,https://tang.serv00.net/zb/99.php?id=169&token=52182ad1
BBC News,https://tang.serv00.net/zb/99.php?id=164&token=52182ad1
BT Sport 2,https://tang.serv00.net/zb/99.php?id=166&token=52182ad1
BT Sport 3,https://tang.serv00.net/zb/99.php?id=167&token=52182ad1
BT Sport 1,https://tang.serv00.net/zb/99.php?id=165&token=52182ad1
Sky Sports 1,https://tang.serv00.net/zb/99.php?id=172&token=52182ad1
Sky Sport 2,https://tang.serv00.net/zb/99.php?id=171&token=52182ad1
Sky Sports F1,https://tang.serv00.net/zb/99.php?id=182&token=52182ad1
Sky Sport 3,https://tang.serv00.net/zb/99.php?id=183&token=52182ad1
Sky Sport 4,https://tang.serv00.net/zb/99.php?id=417&token=52182ad1
Sky Sport 5,https://tang.serv00.net/zb/99.php?id=418&token=52182ad1
sky sports racing hd,https://tang.serv00.net/zb/99.php?id=2778&token=52182ad1
sky sports mix,https://tang.serv00.net/zb/99.php?id=2780&token=52182ad1
sky sports arena,https://tang.serv00.net/zb/99.php?id=2781&token=52182ad1
sky sports football,https://tang.serv00.net/zb/99.php?id=2782&token=52182ad1
sky sports premier league,https://tang.serv00.net/zb/99.php?id=2783&token=52182ad1
sky sports the open,https://tang.serv00.net/zb/99.php?id=2784&token=52182ad1
sky sports action,https://tang.serv00.net/zb/99.php?id=2785&token=52182ad1
sky sports cricket,https://tang.serv00.net/zb/99.php?id=2786&token=52182ad1
sky sports main event,https://tang.serv00.net/zb/99.php?id=2787&token=52182ad1
法國頻道,#genre#
FRANCE 24,https://tang.serv00.net/zb/99.php?id=1042&token=52182ad1
Franceinfo,https://tang.serv00.net/zb/99.php?id=376&token=52182ad1
Euronews français,https://tang.serv00.net/zb/99.php?id=1017&token=52182ad1
Bein Sport 4 Max,https://tang.serv00.net/zb/99.php?id=1405&token=52182ad1
Bein Sport 5 Max,https://tang.serv00.net/zb/99.php?id=1450&token=52182ad1
Bein Sport 1,https://tang.serv00.net/zb/99.php?id=1085&token=52182ad1
Bein Sport 2,https://tang.serv00.net/zb/99.php?id=2366&token=52182ad1
Bein Sport 3,https://tang.serv00.net/zb/99.php?id=2230&token=52182ad1
Boomerang,https://tang.serv00.net/zb/99.php?id=2228&token=52182ad1
CANAL Sport,https://tang.serv00.net/zb/99.php?id=2234&token=52182ad1
Cine Class,https://tang.serv00.net/zb/99.php?id=2229&token=52182ad1
Cine Permier,https://tang.serv00.net/zb/99.php?id=2237&token=52182ad1
Discovery,https://tang.serv00.net/zb/99.php?id=2327&token=52182ad1
Discovery Science,https://tang.serv00.net/zb/99.php?id=2330&token=52182ad1
Paramount,https://tang.serv00.net/zb/99.php?id=2233&token=52182ad1
Paris premiere,https://tang.serv00.net/zb/99.php?id=2235&token=52182ad1
TF1 HD,https://tang.serv00.net/zb/99.php?id=2236&token=52182ad1
Toute Lhistoire,https://tang.serv00.net/zb/99.php?id=2238&token=52182ad1
意大利,#genre#
Sky Calcio,https://tang.serv00.net/zb/99.php?id=2737&token=52182ad1
SKY SPORT NBA,https://tang.serv00.net/zb/99.php?id=2738&token=52182ad1
SKY SPORT ARENA,https://tang.serv00.net/zb/99.php?id=2739&token=52182ad1
SKY F1,https://tang.serv00.net/zb/99.php?id=2740&token=52182ad1
Sky sport uno,https://tang.serv00.net/zb/99.php?id=1597&token=52182ad1
Inter TV,https://tang.serv00.net/zb/99.php?id=1599&token=52182ad1
Deejay TV,https://tang.serv00.net/zb/99.php?id=1601&token=52182ad1
Rai Sport,https://tang.serv00.net/zb/99.php?id=1613&token=52182ad1
Italia 1,https://tang.serv00.net/zb/99.php?id=1616&token=52182ad1
新馬頻道,#genre#
CNA 24,https://tang.serv00.net/zb/99.php?id=15&token=52182ad1
AEC,https://tang.serv00.net/zb/99.php?id=433&token=52182ad1
AEC,https://tang.serv00.net/zb/99.php?id=2745&token=52182ad1
TV2,https://tang.serv00.net/zb/99.php?id=436&token=52182ad1
TV3,https://tang.serv00.net/zb/99.php?id=437&token=52182ad1
TV8,https://tang.serv00.net/zb/99.php?id=442&token=52182ad1
Arena,https://tang.serv00.net/zb/99.php?id=1172&token=52182ad1
小太陽,https://tang.serv00.net/zb/99.php?id=443&token=52182ad1
Channel8,https://tang.serv00.net/zb/99.php?id=142&token=52182ad1
天映頻道,https://tang.serv00.net/zb/99.php?id=441&token=52182ad1
KIX,https://tang.serv00.net/zb/99.php?id=430&token=52182ad1
全佳,https://tang.serv00.net/zb/99.php?id=427&token=52182ad1
歡喜,https://tang.serv00.net/zb/99.php?id=432&token=52182ad1
TVN,https://tang.serv00.net/zb/99.php?id=1170&token=52182ad1
CRICKET,https://tang.serv00.net/zb/99.php?id=1173&token=52182ad1
華麗,https://tang.serv00.net/zb/99.php?id=429&token=52182ad1
Astro AWANI,https://tang.serv00.net/zb/99.php?id=2741&token=52182ad1
Astro Awani,https://tang.serv00.net/zb/99.php?id=440&token=52182ad1
Suria,https://tang.serv00.net/zb/99.php?id=434&token=52182ad1
TV9,https://tang.serv00.net/zb/99.php?id=438&token=52182ad1
NTV7,https://tang.serv00.net/zb/99.php?id=439&token=52182ad1
AOD,https://tang.serv00.net/zb/99.php?id=428&token=52182ad1
TV1,https://tang.serv00.net/zb/99.php?id=435&token=52182ad1
Astro Sp1,https://tang.serv00.net/zb/99.php?id=444&token=52182ad1
ASSP1_HD,https://tang.serv00.net/zb/99.php?id=1070&token=52182ad1
Astro Sp2,https://tang.serv00.net/zb/99.php?id=445&token=52182ad1
ASSP2_HD,https://tang.serv00.net/zb/99.php?id=1071&token=52182ad1
Astro Sp3,https://tang.serv00.net/zb/99.php?id=446&token=52182ad1
ASSP3_HD,https://tang.serv00.net/zb/99.php?id=1072&token=52182ad1
Astro Sp4,https://tang.serv00.net/zb/99.php?id=447&token=52182ad1
Astro Sp5,https://tang.serv00.net/zb/99.php?id=2432&token=52182ad1
BOO,https://tang.serv00.net/zb/99.php?id=1437&token=52182ad1
CCM,https://tang.serv00.net/zb/99.php?id=1438&token=52182ad1
KIX,https://tang.serv00.net/zb/99.php?id=1446&token=52182ad1
PRIMA,https://tang.serv00.net/zb/99.php?id=1448&token=52182ad1
sony_one,https://tang.serv00.net/zb/99.php?id=1451&token=52182ad1
TV8,https://tang.serv00.net/zb/99.php?id=1455&token=52182ad1
